"id","code","name"
"nbs_103012200","1.0301.22.00","Fornecimento de comidas do tipo “comidas rápidas” (fast-food)"
"nbs_103012900","1.0301.29.00","Outros fornecimentos de refeições com serviços limitados de restaurante"
"nbs_103013100","1.0301.31.00","Fornecimento de alimentação para eventos, sob contrato"
"nbs_103013200","1.0301.32.00","Fornecimento de alimentação, incluindo refeições, para operadores de transportes (comissaria ou catering)"
"nbs_103013900","1.0301.39.00","Outros fornecimentos de alimentação, incluindo refeições, sob contrato"
"nbs_103019000","1.0301.90.00","Outros fornecimentos de alimentação"
"nbs_103020000","1.0302.00.00","Fornecimento de bebidas em bares, cervejarias e outros"
"nbs_103031100","1.0303.11.00","Serviços de quarto ou de unidades de hospedagem para visitantes, com serviços diários de faxina"
"nbs_103031200","1.0303.12.00","Serviços de quarto ou de unidades de hospedagem para visitantes, sem serviços diários de faxina"
"nbs_103031300","1.0303.13.00","Serviços de quarto ou de unidades de hospedagem para visitantes, em propriedades partilhadas"
"nbs_103031400","1.0303.14.00","Serviços de quarto ou de unidades de hospedagem para visitantes, em quartos de múltipla ocupação"
"nbs_103032000","1.0303.20.00","Serviços de acampamentos turísticos (camping)"
"nbs_103039000","1.0303.90.00","Outros serviços de hospedagem para visitantes"
"nbs_103041000","1.0304.10.00","Serviços de quarto ou de unidades de hospedagem para estudantes em residências estudantis"
"nbs_103042000","1.0304.20.00","Serviços de quarto ou de unidades de hospedagem para trabalhadores em hotéis ou campos"
"nbs_103049000","1.0304.90.00","Outros serviços de quarto ou de unidades de hospedagem"
"nbs_104011110","1.0401.11.10","Serviços prestados única e exclusivamente por meio de ônibus"
"nbs_104011190","1.0401.11.90","Serviços prestados por meio de outros veículos rodoviários"
"nbs_104011200","1.0401.12.00","Serviços de transporte rodoviário de passageiros nas áreas metropolitanas"
"nbs_104011300","1.0401.13.00","Serviços de transporte ferroviário urbano ou rural, inclusive nas áreas metropolitanas, de passageiros"
"nbs_104011400","1.0401.14.00","Serviços de transporte metroviário (metrô) de passageiros"
"nbs_104011500","1.0401.15.00","Serviços de transporte integrado urbano ou rural, inclusive nas áreas metropolitanas, de passageiros"
"nbs_104011600","1.0401.16.00","Serviços de taxi"
"nbs_104011700","1.0401.17.00","Serviço de aluguel de carros com motorista"
"nbs_104011910","1.0401.19.10","Serviços de transporte escolar"
"nbs_104011990","1.0401.19.90","Outros serviços terrestres de transporte de passageiros"
"nbs_104012100","1.0401.21.00","Serviços de transporte por navegação interior de passageiros por embarcações para travessia"
"nbs_104012200","1.0401.22.00","Serviços de transporte por navegação interior de passageiros por embarcações para cruzeiros"
"nbs_104012900","1.0401.29.00","Outros serviços de transporte por navegação interior de passageiros"
"nbs_104019000","1.0401.90.00","Outros serviços de transporte de passageiros em áreas urbanas ou rurais, inclusive metropolitanas"
"nbs_104021100","1.0402.11.00","Serviços de transporte rodoviário para passeios turísticos (sightseeing)"
"nbs_104021200","1.0402.12.00","Serviços de transporte ferroviário para passeios turísticos (sightseeing)"
"nbs_104021300","1.0402.13.00","Serviços de transporte aquaviário para passeios turísticos (sightseeing)"
"nbs_104021400","1.0402.14.00","Serviços de transporte aéreo para passeios turísticos (sightseeing)"
"nbs_104021900","1.0402.19.00","Outros serviços transporte para passeios turísticos (sightseeing)"
"nbs_104022100","1.0402.21.00","Serviços de fretamento contínuo"
"nbs_104022200","1.0402.22.00","Serviços de fretamento eventual ou turístico"
"nbs_104022900","1.0402.29.00","Outros serviços de fretamento, exceto aéreo"
"nbs_104031110","1.0403.11.10","Serviços prestados única e exclusivamente por meio de ônibus"
"nbs_104031190","1.0403.11.90","Serviços prestados por meio de outros veículos rodoviários"
"nbs_104031200","1.0403.12.00","Serviços de transporte ferroviário interestadual, inclusive interestadual semiurbano, de passageiros"
"nbs_104031900","1.0403.19.00","Outros serviços terrestres de transporte interestadual, inclusive interestadual semiurbano, não classificados em outra posição, e de transporte internacional de passageiros"
"nbs_104032100","1.0403.21.00","Serviços de transporte interestadual, inclusive interestadual semiurbano, por navegação interior, de passageiros por embarcações para travessia"
"nbs_104032200","1.0403.22.00","Serviços de transporte interestadual, inclusive interestadual semiurbano, por navegação interior, de passageiros por embarcações para cruzeiros"
"nbs_104032300","1.0403.23.00","Serviços de transporte internacional, de passageiros por embarcações para cruzeiros"
"nbs_104032900","1.0403.29.00","Outros serviços de transporte aquaviário interestadual, inclusive interestadual semiurbano, de passageiros"
"nbs_104039000","1.0403.90.00","Outros serviços de transporte interestadual, inclusive interestadual semiurbano, e internacional de passageiros, exceto os serviços de transporte aéreo"
"nbs_104041100","1.0404.11.00","Serviços de transporte aéreo doméstico de passageiros"
"nbs_104041200","1.0404.12.00","Serviços de transporte aéreo internacional de passageiros"
"nbs_104042000","1.0404.20.00","Serviços de transporte aéreo por fretamento"
"nbs_104049100","1.0404.91.00","Serviços de táxi aéreo"
"nbs_104049900","1.0404.99.00","Outros serviços de transporte aéreo de passageiros"
"nbs_104900000","1.0490.00.00","Outros serviços de transporte de passageiros"
"nbs_105011110","1.0501.11.10","Serviços de transporte rodoviário de cargas sólidas a granel"
"nbs_105011120","1.0501.11.20","Serviços de transporte rodoviário de cargas líquidas ou liquefeitas, a granel"
"nbs_105011130","1.0501.11.30","Serviços de transporte rodoviário de cargas gasosas a granel"
"nbs_105011200","1.0501.12.00","Serviços de transporte rodoviário de cargas vivas"
"nbs_105011310","1.0501.13.10","Serviços de transporte rodoviário de carga solta, não unitizada."
"nbs_105011320","1.0501.13.20","Serviços de transporte rodoviário de carga unitizada, exceto em contêineres"
"nbs_105011410","1.0501.14.10","Serviços de transporte rodoviário de cargas sem contêineres frigorificados ou climatizados"
"nbs_105011490","1.0501.14.90","Serviços de transporte rodoviário de cargas em outros tipos de contêineres"
"nbs_105011500","1.0501.15.00","Serviços de transporte rodoviário de mudanças domésticas e de mobília e outros objetos de escritório"
"nbs_105011600","1.0501.16.00","Serviços de transporte rodoviário de cargas especiais e de grande porte"
"nbs_105011700","1.0501.17.00","Serviços de transporte rodoviário de veículos"
"nbs_105011810","1.0501.18.10","Serviços de transporte rodoviário de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos"
"nbs_105011820","1.0501.18.20","Serviços de transporte rodoviário de produtos químicos perigosos"
"nbs_105011890","1.0501.18.90","Serviços de transporte rodoviário de  outros produtos perigosos"
"nbs_105011900","1.0501.19.00","Serviços de transporte rodoviário de outros tipos de carga"
"nbs_105012110","1.0501.21.10","Serviços de transporte ferroviário de cargas sólidas a granel"
"nbs_105012120","1.0501.21.20","Serviços de transporte ferroviário de cargas líquidas ou liquefeitas, a granel"
"nbs_105012130","1.0501.21.30","Serviços de transporte ferroviário de cargas gasosas a granel"
"nbs_105012200","1.0501.22.00","Serviços de transporte ferroviário de cargas vivas"
"nbs_105012310","1.0501.23.10","Serviços de transporte ferroviário de carga solta, não unitizada"
"nbs_105012320","1.0501.23.20","Serviços de transporte ferroviário de carga unitizada, exceto em contêineres"
"nbs_105012330","1.0501.23.30","Serviços de transporte ferroviário de bens e valores"
"nbs_105012410","1.0501.24.10","Serviços de transporte ferroviário de cargas sem contêineres frigorificados ou climatizados"
"nbs_105012490","1.0501.24.90","Serviços de transporte ferroviário de cargas em outros tipos de contêineres"
"nbs_105012510","1.0501.25.10","Serviços de transporte ferroviário de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos"
"nbs_105012520","1.0501.25.20","Serviços de transporte ferroviário de produtos químicos perigosos"
"nbs_105012530","1.0501.25.30","Serviços de transporte ferroviário de armamentos militares e munições"
"nbs_105012540","1.0501.25.40","Serviços de transporte ferroviário de fundidos em estado líquido"
"nbs_105012550","1.0501.25.50","Serviços de transporte ferroviário de material radioativo"
"nbs_105012590","1.0501.25.90","Serviços de transporte ferroviário de outros produtos perigosos"
"nbs_105012900","1.0501.29.00","Serviços de transporte ferroviário de outros tipos de carga"
"nbs_105013100","1.0501.31.00","Serviços de transporte de petróleo, gás natural e combustível"
"nbs_105013200","1.0501.32.00","Serviços de transporte de minérios"
"nbs_105013900","1.0501.39.00","Serviços de transporte de outras mercadorias"
"nbs_105021110","1.0502.11.10","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso de cargas sólidas, a granel"
"nbs_105021120","1.0502.11.20","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso de cargas líquidas ou liquefeitas, a granel"
"nbs_105021130","1.0502.11.30","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso de cargas gasosas a granel"
"nbs_105021200","1.0502.12.00","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso de cargas vivas"
"nbs_105021310","1.0502.13.10","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso de carga solta, não unitizada"
"nbs_105021320","1.0502.13.20","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso de carga unitizada, exceto deem contêineres"
"nbs_105021410","1.0502.14.10","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso de cargas sem contêineres frigorificados ou climatizados"
"nbs_105021490","1.0502.14.90","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso de cargas em outros tipos de contêineres"
"nbs_105021500","1.0502.15.00","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso de mudanças domésticas e de mobília e outros objetos de escritório"
"nbs_105021600","1.0502.16.00","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso de cargas especiais e de grande porte"
"nbs_105021700","1.0502.17.00","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso de veículos"
"nbs_105021810","1.0502.18.10","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos"
"nbs_105021820","1.0502.18.20","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso de produtos químicos perigosos"
"nbs_105021890","1.0502.18.90","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso de outros produtos perigosos"
"nbs_105021900","1.0502.19.00","Serviços de transporte aquaviário de navegação de cabotagem e de longo curso  de outros tipos de carga"
"nbs_105022110","1.0502.21.10","Serviços de transporte aquaviário por navegação interior de cargas sólidas, a granel"
"nbs_105022120","1.0502.21.20","Serviços de transporte aquaviário por navegação interior de cargas líquidas ou liquefeitas, a granel"
"nbs_105022130","1.0502.21.30","Serviços de transporte aquaviário por navegação interior de cargas gasosas a granel"
"nbs_105022200","1.0502.22.00","Serviços de transporte aquaviário por navegação interior  de cargas vivas"
"nbs_105022310","1.0502.23.10","Serviços de transporte aquaviário por navegação interior de carga solta, não unitizada"
"nbs_105022320","1.0502.23.20","Serviços de transporte aquaviário por navegação interior de carga unitizada, exceto em contêineres"
"nbs_105022410","1.0502.24.10","Serviços de transporte aquaviário por navegação interior de cargas sem contêineres frigorificados ou climatizados"
"nbs_105022490","1.0502.24.90","Serviços de transporte aquaviário por navegação interior de cargas em outros tipos de contêineres"
"nbs_105022500","1.0502.25.00","Serviços de transporte aquaviário por navegação interior de mudanças domésticas e de mobília e outros objetos de escritório"
"nbs_105022600","1.0502.26.00","Serviços de transporte aquaviário por navegação interior  de cargas especiais e de grande porte"
"nbs_105022700","1.0502.27.00","Serviços de transporte aquaviário por navegação interior de veículos"
"nbs_105022810","1.0502.28.10","Serviços de transporte aquaviário por navegação interior de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos"
"nbs_105022820","1.0502.28.20","Serviços de transporte aquaviário por navegação interior de produtos químicos perigosos"
"nbs_105022890","1.0502.28.90","Serviços de transporte aquaviário por navegação interior  de  outros produtos perigosos"
"nbs_105022900","1.0502.29.00","Serviços de transporte aquaviário por navegação interior de outros tipos de carga"
"nbs_105023100","1.0502.31.00","Serviços de navegação de apoio portuário"
"nbs_105023200","1.0502.32.00","Serviços de navegação de apoio marítimo"
"nbs_105031000","1.0503.10.00","Serviços de transporte aéreo de cargas postais, remessas expressas e cargas congêneres"
"nbs_105032010","1.0503.20.10","Serviços de transporte aéreo de cargas sem contêineres frigorificados ou climatizados"
"nbs_105032090","1.0503.20.90","Serviços de transporte aéreo de cargas em outros tipos de contêineres"
"nbs_105033010","1.0503.30.10","Serviços de transporte aéreo de produtos perigosos"
"nbs_105033020","1.0503.30.20","Serviços de transporte aéreo de animais vivos"
"nbs_105033030","1.0503.30.30","Serviços de transporte aéreo de máquinas e veículos"
"nbs_105033040","1.0503.30.40","Serviços de transporte aéreo de perecíveis"
"nbs_105033050","1.0503.30.50","Serviços de transporte aéreo de cargas frágeis"
"nbs_105033060","1.0503.30.60","Serviços de transporte aéreo de cargas controladas"
"nbs_105033070","1.0503.30.70","Serviços de transporte aéreo de valores"
"nbs_105033090","1.0503.30.90","Serviços de transporte aéreo de outras cargas especiais"
"nbs_105039000","1.0503.90.00","Serviços de transporte aéreo de outros tipos de cargas"
"nbs_105041010","1.0504.10.10","Serviços de transporte multimodal de cargas sólidas, a granel"
"nbs_105041020","1.0504.10.20","Serviços de transporte multimodal de cargas líquidas ou liquefeitas, a granel"
"nbs_105041030","1.0504.10.30","Serviços de transporte multimodal de cargas gasosas a granel"
"nbs_105042000","1.0504.20.00","Serviços de transporte multimodal de cargas vivas"
"nbs_105043010","1.0504.30.10","Serviços de transporte multimodal de cargas soltas, não unitizadas"
"nbs_105043020","1.0504.30.20","Serviços de transporte multimodal de cargas unitizadas, exceto em contêineres"
"nbs_105044010","1.0504.40.10","Serviços de transporte multimodal de cargas sem contêineres frigorificados ou climatizados"
"nbs_105044090","1.0504.40.90","Serviços de transporte multimodal de cargas em outros tipos de contêineres"
"nbs_105045000","1.0504.50.00","Serviços de transporte multimodal de mudanças domésticas e de mobília e outros objetos de escritório"
"nbs_105046000","1.0504.60.00","Serviços de transporte multimodal de cargas especiais e de grande porte"
"nbs_105047000","1.0504.70.00","Serviços de transporte multimodal de veículos"
"nbs_105048010","1.0504.80.10","Serviços de transporte multimodal de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos"
"nbs_105048020","1.0504.80.20","Serviços de transporte multimodal de produtos químicos perigosos"
"nbs_105048090","1.0504.80.90","Serviços de transporte multimodal de outros produtos perigosos"
"nbs_105049000","1.0504.90.00","Serviços de transporte multimodal de outros tipos de carga"
"nbs_105051010","1.0505.10.10","Serviços de transporte intermodal de cargas sólidas, a granel"
"nbs_105051020","1.0505.10.20","Serviços de transporte intermodal de cargas líquidas ou liquefeitas, a granel"
"nbs_105051030","1.0505.10.30","Serviços de transporte intermodal de cargas gasosas a granel"
"nbs_105052000","1.0505.20.00","Serviços de transporte intermodal de cargas vivas"
"nbs_105053010","1.0505.30.10","Serviços de transporte intermodal de cargas soltas, não unitizadas."
"nbs_105053020","1.0505.30.20","Serviços de transporte intermodal de cargas unitizadas, exceto deem contêineres"
"nbs_105054010","1.0505.40.10","Serviços de transporte intermodal de cargas sem contêineres frigorificados ou climatizados"
"nbs_105054090","1.0505.40.90","Serviços de transporte intermodal de cargas em outros tipos de contêineres"
"nbs_105055000","1.0505.50.00","Serviços de transporte intermodal de mudanças domésticas, e de mobília de escritório e de outros objetos de escritório"
"nbs_105056000","1.0505.60.00","Serviços de transporte intermodal de cargas especiais e de grande porte"
"nbs_105057000","1.0505.70.00","Serviços de transporte intermodal de veículos"
"nbs_105058010","1.0505.80.10","Serviços de transporte intermodal de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos"
"nbs_105058020","1.0505.80.20","Serviços de transporte intermodal de produtos químicos perigosos"
"nbs_105058090","1.0505.80.90","Serviços de transporte intermodal de outros produtos perigosos"
"nbs_105059000","1.0505.90.00","Serviços de transporte intermodal de outros tipos de carga"
"nbs_106011000","1.0601.10.00","Serviços de manuseio de contêineres"
"nbs_106019000","1.0601.90.00","Outros serviços de manuseio de cargas e bagagens"
"nbs_106021000","1.0602.10.00","Serviços de armazenagem frigorífica"
"nbs_106022010","1.0602.20.10","Serviços de armazenagem de petróleo e seus derivados"
"nbs_106022020","1.0602.20.20","Serviços de armazenagem de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos"
"nbs_106022030","1.0602.20.30","Serviços de armazenagem de produtos químicos perigosos"
"nbs_106022090","1.0602.20.90","Serviços de armazenagem de outros produtos perigosos"
"nbs_106023010","1.0602.30.10","Serviços de armazenagem de granéis sólidos"
"nbs_106023020","1.0602.30.20","Serviços de armazenagem de granéis líquidos ou liquefeitos"
"nbs_106023030","1.0602.30.30","Serviços de armazenagem de granéis gasosos"
"nbs_106029000","1.0602.90.00","Outros serviços de armazenagem em depósitos"
"nbs_106030000","1.0603.00.00","Serviços de apoio para transportes ferroviários"
"nbs_106041000","1.0604.10.00","Serviços de estações rodoviárias"
"nbs_106042010","1.0604.20.10","Serviços de operação de autoestradas"
"nbs_106042020","1.0604.20.20","Serviços de operação de pontes e túneis"
"nbs_106042030","1.0604.20.30","Serviços de exploração de pedágios"
"nbs_106043000","1.0604.30.00","Serviços de estacionamentos"
"nbs_106044000","1.0604.40.00","Serviços de reboque para veículos particulares e comerciais"
"nbs_106049000","1.0604.90.00","Outros serviços de apoio ao transporte rodoviário"
"nbs_106051000","1.0605.10.00","Serviços de operação de portos e canais, exceto manuseio de cargas"
"nbs_106052000","1.0605.20.00","Serviços de praticagem e de docas"
"nbs_106053000","1.0605.30.00","Serviços de salvamento de embarcações"
"nbs_106059000","1.0605.90.00","Outros serviços de apoio ao transporte aquaviário, exceto os serviços de navegação de apoio"
"nbs_106061000","1.0606.10.00","Serviços de operação de aeroportos, exceto manuseio de cargas"
"nbs_106062000","1.0606.20.00","Serviços de controle de tráfego aéreo"
"nbs_106069000","1.0606.90.00","Outros serviços de apoio ao transporte aéreo"
"nbs_106071000","1.0607.10.00","Serviços de agências de fretamento de transporte e outros serviços de fretamento de transportes"
"nbs_106079000","1.0607.90.00","Outros serviços de apoio aos transportes, exceto serviços de apoio ao transporte"
"nbs_106081000","1.0608.10.00","Serviços de coleta e entrega do transporte multimodal e intermodal de cargas"
"nbs_106082000","1.0608.20.00","Serviços de unitização ou desunitização do transporte multimodal e intermodal de cargas"
"nbs_106083000","1.0608.30.00","Serviços de movimentação do transporte multimodal e intermodal de cargas"
"nbs_106084000","1.0608.40.00","Serviços de consolidação ou desconsolidação documental do transporte multimodal e intermodal de cargas"
"nbs_106089000","1.0608.90.00","Outros serviços de apoio ao transporte multimodal e intermodal de cargas"
"nbs_107010000","1.0701.00.00","Serviços postais e de telegrama"
"nbs_107020000","1.0702.00.00","Serviços de coleta, remessa ou entrega de documentos (exceto cartas) ou de pequenos objetos"
"nbs_107030000","1.0703.00.00","Serviços de remessas expressas"
"nbs_108011100","1.0801.11.00","Serviços de transmissão de eletricidade"
"nbs_108011200","1.0801.12.00","Serviços de distribuição de eletricidade"
"nbs_108012000","1.0801.20.00","Serviços de distribuição de gás canalizado"
"nbs_108021000","1.0802.10.00","Serviços de distribuição de água por meio de tubulações, exceto vapor de água e água quente"
"nbs_108022000","1.0802.20.00","Serviços de distribuição de vapor de água, água quente e ar condicionado por meio de tubulações"
"nbs_108023000","1.0802.30.00","Serviços de distribuição de água, exceto através de tubulações"
"nbs_109011000","1.0901.10.00","Serviços de banco central"
"nbs_109012100","1.0901.21.00","Serviços de depósito para pessoas jurídicas"
"nbs_109012200","1.0901.22.00","Serviços de depósito para pessoas físicas"
"nbs_109012900","1.0901.29.00","Outros serviços de depósito"
"nbs_109013100","1.0901.31.00","Serviços de financiamentos imobiliários residenciais"
"nbs_109013200","1.0901.32.00","Serviços de financiamentos imobiliários não-residenciais"
"nbs_109013300","1.0901.33.00","Serviços de empréstimos e financiamentos, pessoais"
"nbs_109013400","1.0901.34.00","Serviços de empréstimos e financiamentos, comerciais"
"nbs_109013500","1.0901.35.00","Serviços de empréstimos e financiamentos, industriais"
"nbs_109013600","1.0901.36.00","Serviços de empréstimos e financiamentos, agropecuários"
"nbs_109013900","1.0901.39.00","Outros serviços de concessão de crédito"
"nbs_109014000","1.0901.40.00","Serviços de cartão de crédito"
"nbs_109015111","1.0901.51.11","Arrendamento mercantil financeiro de veículos rodoviários automotores para o transporte de passageiros"
"nbs_109015112","1.0901.51.12","Arrendamento mercantil financeiro de veículos rodoviários automotores para o transporte de mercadorias"
"nbs_109015113","1.0901.51.13","Arrendamento mercantil financeiro de veículos e equipamentos ferroviários"
"nbs_109015114","1.0901.51.14","Arrendamento mercantil financeiro de outros equipamentos de transporte terrestre, inclusive de veículos de uso misto"
"nbs_109015115","1.0901.51.15","Arrendamento mercantil financeiro de navios e outras embarcações"
"nbs_109015116","1.0901.51.16","Arrendamento mercantil financeiro de aeronaves"
"nbs_109015117","1.0901.51.17","Arrendamento mercantil financeiro de contêineres"
"nbs_109015121","1.0901.51.21","Arrendamento mercantil financeiro de máquinas e equipamentos agrícolas"
"nbs_109015122","1.0901.51.22","Arrendamento mercantil financeiro de máquinas e equipamentos de construção"
"nbs_109015123","1.0901.51.23","Arrendamento mercantil financeiro de máquinas e equipamentos para escritórios, exceto computadores"
"nbs_109015124","1.0901.51.24","Arrendamento mercantil financeiro de computadores"
"nbs_109015125","1.0901.51.25","Arrendamento mercantil financeiro de equipamentos de telecomunicação"
"nbs_109015129","1.0901.51.29","Arrendamento mercantil financeiro de máquinas e equipamentos, não classificados em outra posição"
"nbs_109015210","1.0901.52.10","Arrendamento mercantil financeiro de televisão e outros eletroeletrônicos domésticos, bem como seus acessórios"
