"id","codigo","nome"
"ativ_perig_insal_00048","02.034","Fabricação de cromatos e bicromatos.Fabricação de cromatos e bicromatos."
"ativ_perig_insal_00049","02.035","Pintura a pistola com pigmentos de compostos de cromo, em recintos limitados ou fechados.Pintura a pistola com pigmentos de compostos de cromo, em recintos limitados ou fechados."
"ativ_perig_insal_00050","02.036","Cromagem eletrolítica dos metais.Cromagem eletrolítica dos metais."
"ativ_perig_insal_00051","02.037","Fabricação de palitos fosfóricos à base de compostos de cromo (preparação da pasta e trabalho nos secadores).Fabricação de palitos fosfóricos à base de compostos de cromo (preparação da pasta e trabalho nos secadores)."
"ativ_perig_insal_00052","02.038","Manipulação de cromatos e bicromatos.Manipulação de cromatos e bicromatos."
"ativ_perig_insal_00053","02.039","Pintura manual com pigmentos de compostos de cromo em recintos limitados ou fechados (exceto pincel capilar).Pintura manual com pigmentos de compostos de cromo em recintos limitados ou fechados (exceto pincel capilar)."
"ativ_perig_insal_00054","02.040","Preparação por processos fotomecânicos de clichês para impressão à base de compostos de cromo.Preparação por processos fotomecânicos de clichês para impressão à base de compostos de cromo."
"ativ_perig_insal_00055","02.041","Tanagem a cromo.Tanagem a cromo."
"ativ_perig_insal_00056","02.042","Extração e preparação de fósforo branco e seus compostos."
"ativ_perig_insal_00057","02.043","Fabricação de defensivos fosforados e organofosforados."
"ativ_perig_insal_00058","02.044","Fabricação de projéteis incendiários, explosivos e gases asfixiantes à base de fósforo branco."
"ativ_perig_insal_00059","02.045","Emprego de defensivos organofosforados."
"ativ_perig_insal_00060","02.046","Fabricação de bronze fosforado."
"ativ_perig_insal_00061","02.047","Fabricação de mechas fosforadas para lâmpadas de mineiros."
"ativ_perig_insal_00062","02.048","Destilação do alcatrão da hulha."
"ativ_perig_insal_00063","02.049","Destilação do petróleo."
"ativ_perig_insal_00064","02.050","Manipulação de alcatrão, breu, betume, antraceno, óleos minerais, óleo queimado, parafina ou outras substâncias cancerígenas afins."
"ativ_perig_insal_00065","02.051","Fabricação de fenóis, cresóis, naftóis, nitroderivados, aminoderivados, derivados halogenados e outras substâncias tóxicas derivadas de hidrocarbonetos cíclicos."
"ativ_perig_insal_00066","02.052","Pintura a pistola com esmaltes, tintas, vernizes e solventes contendo hidrocarbonetos aromáticos."
"ativ_perig_insal_00067","02.053","Emprego de defensivos organoclorados: DDT (diclorodifeniltricloretano), DDD (diclorodifenildicloretano), metoxicloro (dimetoxidifeniltricloretano), BHC (hexacloreto de benzeno) e seus compostos e isômeros."
"ativ_perig_insal_00068","02.054","Emprego de defensivos derivados do ácido carbônico."
"ativ_perig_insal_00069","02.055","Emprego de aminoderivados de hidrocarbonetos aromáticos (homólogos da anilina)."
"ativ_perig_insal_00070","02.056","Emprego de cresol, naftaleno e derivados tóxicos."
"ativ_perig_insal_00071","02.057","Emprego de isocianatos na formação de poliuretanas (lacas de desmoldagem, lacas de dupla composição, lacas protetoras de madeira e metais, adesivos especiais e outros produtos à base de poliisocianetos e poliuretanas)."
"ativ_perig_insal_00072","02.058","Emprego de produtos contendo hidrocarbonetos aromáticos como solventes ou em limpeza de peças."
"ativ_perig_insal_00073","02.059","Fabricação de artigos de borracha, de produtos para impermeabilização e de tecidos impermeáveis à base de hidrocarbonetos."
"ativ_perig_insal_00074","02.060","Fabricação de linóleos, celuloides, lacas, tintas, esmaltes, vernizes, solventes, colas, artefatos de ebonite, guta-percha, chapéus de palha e outros à base de hidrocarbonetos."
"ativ_perig_insal_00075","02.061","Limpeza de peças ou motores com óleo diesel aplicado sob pressão (nebulização)."
"ativ_perig_insal_00076","02.062","Pintura a pincel com esmaltes, tintas e vernizes em solvente contendo hidrocarbonetos aromáticos."
"ativ_perig_insal_00077","02.063","Fabricação e manipulação de compostos orgânicos de mercúrio."
"ativ_perig_insal_00078","02.064","Operações que desprendam poeira de silicatos em trabalhos permanentes no subsolo, em minas e túneis (operações de corte, furação, desmonte, carregamentos e outras atividades exercidas no local do desmonte e britagem no subsolo)."
"ativ_perig_insal_00079","02.065","Operações de extração, trituração e moagem de talco."
"ativ_perig_insal_00080","02.066","Fabricação de material refratário, como refratários para fôrmas, chaminés e cadinhos; recuperação de resíduos."
"ativ_perig_insal_00081","02.067","Exposição ou contato, por qualquer via com 4-amino difenil (p-xenilamina)."
"ativ_perig_insal_00082","02.068","Produção de Benzidina."
"ativ_perig_insal_00083","02.069","Exposição ou contato, por qualquer via com Betanaftilamina."
"ativ_perig_insal_00084","02.070","Exposição ou contato, por qualquer via com 4-nitrodifenil."
"ativ_perig_insal_00085","02.071","Operações com Éter bis (cloro-metílico)."
"ativ_perig_insal_00086","02.072","Operações com Benzopireno."
"ativ_perig_insal_00087","02.073","Operações com Berílio."
"ativ_perig_insal_00088","02.074","Operações com Cloreto de dimetil-carbamila."
"ativ_perig_insal_00089","02.075","Operações com 3,3'-dicloro-benzidina."
"ativ_perig_insal_00090","02.076","Operações com Dióxido de vinil ciclohexano."
"ativ_perig_insal_00091","02.077","Operações com Epicloridrina."
"ativ_perig_insal_00092","02.078","Operações com Hexametilfosforamida."
"ativ_perig_insal_00093","02.079","Operações com 4,4'-metileno bis (2-cloro anilina)."
"ativ_perig_insal_00094","02.080","Operações com 4,4'-metileno dianilina."
"ativ_perig_insal_00095","02.081","Operações com Nitrosaminas."
"ativ_perig_insal_00096","02.082","Operações com Propano sultone."
"ativ_perig_insal_00097","02.083","Operações com Betapropiolactona."
"ativ_perig_insal_00098","02.084","Operações com Tálio."
"ativ_perig_insal_00099","02.085","Produção de trióxido de amônio."
"ativ_perig_insal_00100","02.086","Ustulação de sulfeto de níquel."
"ativ_perig_insal_00101","02.087","Aplicação a pistola de tintas de alumínio."
"ativ_perig_insal_00102","02.088","Fabricação de pós de alumínio (trituração e moagem)."
"ativ_perig_insal_00103","02.089","Fabricação de emetina e pulverização de ipeca."
"ativ_perig_insal_00104","02.090","Fabricação e manipulação de ácido oxálico, nítrico sulfúrico, bromídrico, fosfórico, pícrico."
"ativ_perig_insal_00105","02.091","Metalização a pistola."
"ativ_perig_insal_00106","02.092","Operações com o timbó."
"ativ_perig_insal_00107","02.093","Operações com bagaço de cana nas fases de grande exposição à poeira."
"ativ_perig_insal_00108","02.094","Operações de galvanoplastia: douração, prateação, niquelagem, cromagem, zincagem, cobreagem, anodização de alumínio."
"ativ_perig_insal_00109","02.095","Telegrafia e radiotelegrafia, manipulação em aparelhos do tipo Morse e recepção de sinais em fones."
"ativ_perig_insal_00110","02.096","Trabalhos com escórias de Thomás: remoção, trituração, moagem e acondicionamento."
"ativ_perig_insal_00111","02.097","Trabalho de retirada, raspagem a seco e queima de pinturas."
"ativ_perig_insal_00112","02.098","Trabalhos na extração de sal (salinas)."
"ativ_perig_insal_00113","02.099","Fabricação e manuseio de álcalis cáusticos."
"ativ_perig_insal_00114","02.100","Fabricação e transporte de cal e cimento nas fases de grande exposição a poeiras."
"ativ_perig_insal_00115","02.101","Trabalhos de carregamento, descarregamento ou remoção de enxofre ou sulfitos em geral, em sacos ou a granel."
"ativ_perig_insal_00116","02.102","Trabalhos no subsolo com exposição a manganês."
"ativ_perig_insal_00117","02.103","Trabalhos na superfície com exposição a manganês."
"ativ_perig_insal_00118","03.001","Armazenamento de explosivos."
"ativ_perig_insal_00119","03.002","Transporte de explosivos."
"ativ_perig_insal_00120","03.003","Operação de escorva dos cartuchos de explosivos."
"ativ_perig_insal_00121","03.004","Operação de carregamento de explosivos."
"ativ_perig_insal_00122","03.005","Detonação de explosivos."
"ativ_perig_insal_00123","03.006","Verificação de detonações de explosivos falhadas."
"ativ_perig_insal_00124","03.007","Queima e destruição de explosivos deteriorados."
"ativ_perig_insal_00125","03.008","Operações de manuseio de explosivos."
"ativ_perig_insal_00126","04.001","Produção, transporte, processamento e armazenamento de gás liquefeito."
"ativ_perig_insal_00127","04.002","Transporte e armazenagem de inflamáveis líquidos e gasosos liquefeitos e de vasilhames vazios não-desgaseificados ou decantados (todos os trabalhadores da área de operação)."
"ativ_perig_insal_00128","04.003","Reabastecimento de aeronaves (todos os trabalhadores nessas atividades ou que operam na área de risco)."
"ativ_perig_insal_00129","04.004","Operações nos locais de carregamento de navios-tanques, vagões-tanques e caminhões-tanques e enchimento de vasilhames, com inflamáveis líquidos ou gasosos liquefeitos (todos os trabalhadores nessas atividades ou que operam na área de risco)."
"ativ_perig_insal_00130","04.005","Operações nos locais de descarga de navios-tanques, vagões-tanques e caminhões-tanques com inflamáveis líquidos ou gasosos liquefeitos ou de vasilhames vazios não-desgaseificados ou decantados (todos os trabalhadores nessas atividades ou que operam na área de risco)."
"ativ_perig_insal_00131","04.006","Serviços de operações e manutenção de navios-tanque, vagões-tanques, caminhões-tanques, bombas e vasilhames, com inflamáveis líquidos ou gasosos liquefeitos, ou vazios não-desgaseificados ou decantados (todos os trabalhadores nessas atividades ou que operam na área de risco)."
"ativ_perig_insal_00132","04.007","Operações de desgaseificação, decantação e reparos de vasilhames de inflamáveis não-desgaseificados ou decantados (todos os trabalhadores nessas atividades ou que operam na área de risco)."
"ativ_perig_insal_00133","04.008","operações de testes de aparelhos de consumo do gás e seus equipamentos (todos os trabalhadores nessas atividades ou que operam na área de risco)."
"ativ_perig_insal_00134","04.009","transporte de inflamáveis líquidos e gasosos liquefeitos em caminhão-tanque (motorista e ajudantes)."
"ativ_perig_insal_00135","04.010","transporte de vasilhames (em caminhões de carga), contendo inflamável líquido, em quantidade total igual ou superior a 200 litros (motorista e ajudantes)."
"ativ_perig_insal_00136","04.011","transporte de vasilhames (em carreta ou caminhão de carga), contendo inflamável gasosos e líquido, em quantidade total igual ou superior a 135 quilos (motorista e ajudantes)."
"ativ_perig_insal_00137","04.012","operação em postos de serviço e bombas de abastecimento de inflamáveis líquidos (operador de bomba e trabalhadores que operam na área de risco)."
"ativ_perig_insal_00138","04.013","Trabalho em poços de petróleo em produção de gás (círculo com raio de 30 metros, no mínimo, com centro na boca do poço)."
"ativ_perig_insal_00139","04.014","Trabalho em unidade de processamento das refinarias (Faixa de 30 metros de largura, no mínimo, contornando a área de operação)."
"ativ_perig_insal_00140","04.015","Operações com inflamáveis em refinaria, em estado de volatilização ou possibilidade de volatilização decorrente de falha ou defeito dos sistemas de segurança e fechamento das válvulas (Faixa de 15 metros de largura, no mínimo, contornando a área de operação)."
"ativ_perig_insal_00141","04.016","Operações em tanques de inflamáveis líquidos (Toda a bacia de segurança)."
"ativ_perig_insal_00142","04.017","Operações em tanques elevados de inflamáveis gasosos (Círculo com raio de 3 metros com centro nos pontos de vazamento eventual (válvula registros, dispositivos de medição por escapamento, gaxetas))."
"ativ_perig_insal_00143","04.018","Carga e descarga de inflamáveis líquidos contidos em navios, chatas e batelões (Afastamento de 15 metros da beira do cais, durante a operação, com extensão correspondente ao comprimento da embarcação)."
"ativ_perig_insal_00144","04.019","Abastecimento de aeronaves (Toda a área de operação)."
"ativ_perig_insal_00145","04.020","Enchimento de vagões - tanques e caminhões - tanques com inflamáveis líquidos (Círculo com raio de 15 metros com centro nas bocas de enchimento dos tanques)."
"ativ_perig_insal_00146","04.021","Enchimento de vagões-tanques e caminhões-tanques inflamáveis gasosos liquefeitos (Círculo com 7,5 metros centro nos pontos de vazamento eventual (válvula e registros))."
"ativ_perig_insal_00147","04.022","Enchimento de vasilhames com inflamáveis gasosos liquefeitos (Círculos com raio de 15 metros com centro nos bicos de enchimentos)."
"ativ_perig_insal_00148","04.023","Enchimento de vasilhames com inflamáveis líquidos, em locais abertos (Círculo com raio de 7,5 metros com centro nos bicos de enchimento)."
"ativ_perig_insal_00149","04.024","Enchimento de vasilhames com inflamáveis líquidos, em recinto fechado (Toda a área interna do recinto)."
"ativ_perig_insal_00150","04.025","Manutenção de viaturas-tanques, bombas e vasilhames que continham inflamável líquido (Local de operação, acrescido de faixa de 7,5 metros de largura em torno dos seus pontos externos)."
"ativ_perig_insal_00151","04.026","Desgaseificação, decantação e reparos de vasilhames não desgaseificados ou decantados, utilizados no transporte de inflamáveis (Local da operação, acrescido de faixa de 7,5 metros de largura em torno dos seus pontos externos)."
"ativ_perig_insal_00152","04.027","Testes em aparelhos de consumo de gás e seus equipamentos (Local da operação, acrescido de faixa de 7,5 metros de largura em torno dos seus pontos extremos)."
"ativ_perig_insal_00153","04.028","Abastecimento de inflamáveis (Toda a área de operação, abrangendo, no mínimo, círculo com raio de 7,5 metros com centro no ponto de abastecimento e o círculo com raio de 7,5 metros com centro na bomba de abastecimento da viatura e faixa de 7,5 metros de largura para ambos os lados da máquina)."
"ativ_perig_insal_00154","04.029","Armazenamento de vasilhames que contenham inflamáveis líquidos ou vazios não desgaseificados ou decantados, em locais abertos (Faixa de 3 metros de largura em torno dos seus pontos externos)."
"ativ_perig_insal_00155","04.030","Armazenamento de vasilhames que contenham inflamáveis líquidos ou vazios não desgaseificados, ou decantados, em recinto fechado (Toda a área interna do recinto)."
"ativ_perig_insal_00156","04.031","Carga e descarga de vasilhames contendo inflamáveis líquidos ou vasilhames vazios não desgaseificados ou decantados, transportados pôr navios, chatas ou batelões (Afastamento de 3 metros da beira do cais, durante a operação, com extensão correspondente ao comprimento da embarcação)."
"ativ_perig_insal_00157","05.001","Produção, utilização, processamento, transporte, guarda, estocagem, e manuseio de materiais radioativos, selados e não selados, de estado físico e forma química quaisquer, naturais ou artificiais (Minas e depósitos de materiais radioativos. Plantas-piloto e usinas de beneficiamento de minerais radioativos. Outras áreas sujeitas a risco potencial devido às radiações ionizantes), incluindo: a) Prospecção, mineração, operação, beneficiamento e processamento de minerais radioativos (Lixiviação de minerais radioativos para a produção de concentrados de urânio e tório. Purificação de concentrados e conversão em outras formas para uso como combustível nuclear); b) Produção, transformação e tratamento de materiais nucleares para o ciclo do combustível nuclear (Produção de fluoretos de urânio para a produção de hexafluoreto e urânio metálico. Instalações para enriquecimento isotópico e reconversão. Fabricação do elemento combustível nuclear. Instalações para armazenamento dos elementos combustíveis usados. Instalações para o retratamento do combustível irradiado Instalações para o tratamento e deposições, provisórias e finais, dos rejeitos radioativos naturais e artificiais); c) Produção de radioisótopos para uso em medicina, agricultura agropecuária, pesquisa científica e tecnológica (Laboratórios para a produção de radioisótopos e moléculas marcadas); d) Produção de Fontes Radioativas (Instalações para tratamento do material radioativo e confecção de fontes. Laboratórios de testes, ensaios e calibração de fontes, detectores e monitores de radiação, com fontes radioativas) e) Testes, ensaios e calibração de detectores e monitores de radiação com fontes de radiação (Laboratórios de ensaios para materiais radioativos. Laboratórios de radioquímica); f) Descontaminação de superfícies, instrumentos, máquinas, ferramentas, utensílios de laboratório, vestimentas e de quaisquer outras áreas ou bens duráveis contaminados com material radioativo (Laboratórios para descontaminação de peças e materiais radioativos Coleta de rejeitos radioativos em instalações, prédios e em áreas abertas. Lavanderia para roupas contaminadas. Transporte de materiais e rejeitos radioativos, condicionamento, estocagens e sua deposição); g) Separação isotópica e processamento radioquímico (Instalações para tratamento, condicionamento, contenção, estabilização, estocagem e deposição de rejeitos radioativos. Instalações para retenção de rejeitos radioativos); h) Manuseio, condicionamento, liberação, monitoração, estabilização, inspeção, retenção e deposição de rejeitos radioativos (Sítio de rejeitos. Instalações para estocagem de produtos radioativos para posterior aproveitamento)."
"ativ_perig_insal_00158","05.002","Atividades de operação e manutenção de reatores nucleares (Edifícios de reatores; Edifícios de estocagem de combustível), incluindo: a) montagem, instalação, substituição e inspeção de elementos combustíveis (Instalações de tratamento e estocagem de rejeitos radioativos); b) Manutenção de componentes integrantes do reator nuclear e dos sistemas hidráulicos mecânicos e elétricos, irradiados, contaminados ou situados em áreas de radiação (Instalações para tratamento de água de reatores e separação e contenção de produtos radioativos; Salas de operação de reatores; Salas de amostragem de efluentes radioativos); c) Manuseio de amostras irradiadas na operação e manutenção de reatores nucleares (Laboratórios de medidas de radiação); d) Experimentos utilizando canais de irradiação na operação e manutenção de reatores nucleares (Outras áreas sujeitas a risco potencial às radiações ionizantes passíveis de serem atingidas por dispersão de produtos voláteis); e) Medição de radiação, levantamento de dados radiológicos e nucleares, ensaios, testes, inspeções, fiscalização e supervisão de trabalhos técnicos na operação e manutenção de reatores nucleares (Laboratórios semiquentes e quentes; Minas de urânio e tório; Depósitos de minerais radioativos e produtos do tratamento de minerais radioativos); f) Segregação, manuseio, tratamento, acondicionamento e armazenamento de rejeitos radioativos na operação e manutenção de reatores nucleares (Segregação, manuseio, tratamento, acondicionamento e armazenamento de rejeitos radioativos)."
"ativ_perig_insal_00159","05.003","Atividades de operação e manutenção de aceleradores de partículas (áreas de irradiação de alvos), incluindo: a) Montagem, instalação, substituição e manutenção de componentes irradiados ou contaminados (Oficinas de manutenção de componentes irradiados ou contaminados; Salas de operação de aceleradores); b) Processamento de alvos irradiados (laboratórios para tratamento de alvos irradiados e separação de radioisótopos); c) Experimentos com feixes de partículas (laboratórios de testes com radiação e medidas nucleares); d) Medição de radiação, levantamento de dados radiológicos e nucleares, testes, inspeções e supervisão de trabalhos técnicos (Áreas de tratamento e estocagem de rejeitos radioativos); e) Segregação, manuseio, tratamento, acondicionamento e armazenamento de rejeitos radioativos (Laboratórios de processamento de alvos irradiados)."
"ativ_perig_insal_00160","05.004","Atividades de operação com aparelhos de raios-X, com irradiadores de radiação gama, radiação beta ou radiação de nêutrons (Salas de irradiação e de operação de aparelhos de raios-X e de irradiadores gama, beta ou nêutrons), incluindo: a) diagnóstico médico e odontológico (Laboratórios de testes, ensaios e calibração com as fontes de radiação descritas); b) Laboratórios de processamento de alvos irradiados; c) Radiografia industrial, gamagrafia e neutronradiografia (Manuseio de fontes); d) Análise de materiais por difratometria (Manuseio do equipamento); e) Testes, ensaios e calibração de detectores e monitores de radiação (Manuseio de fontes e amostras radioativas); f) Irradiação de alimentos (Manuseio de fontes e instalações para a irradiação de alimentos); g) Esterilização de instrumentos médico-hospitalares (Manuseio de fontes e instalações para a operação); h) Irradiação de espécimes minerais e biológicos (Manuseio de amostras irradiadas); i) Medição de radiação, levantamento de dados radiológicos ensaios, testes, inspeções, fiscalização de trabalhos técnicos (Laboratórios de ensaios e calibração de fontes e materiais radioativos)."
"ativ_perig_insal_00161","05.005","Atividades de medicina nuclear (Salas de diagnóstico e terapia com medicina nuclear)."
"ativ_perig_insal_00162","05.006","Manuseio e aplicação de radioisótopos para diagnóstico médico e terapia (Enfermaria de pacientes, sob treinamento com radioisótopos. Enfermaria de pacientes contaminados com radioisótopos em observação e sob tratamento de descontaminação)."
"ativ_perig_insal_00163","05.007","Atividades de medicina nuclear: Manuseio de fontes seladas para aplicação em braquiterapia (Área de tratamento e estocagem de rejeitos radioativos)."
"ativ_perig_insal_00164","05.008","Atividades de medicina nuclear: Obtenção de dados biológicos de pacientes com radioisótopos incorporados (Manuseio de materiais biológicos contendo radioisótopos ou moléculas marcadas)."
"ativ_perig_insal_00165","05.009","Atividades de medicina nuclear: Segregação, manuseio, tratamento, acondicionamento e estocagem de rejeitos radioativos em medicina nuclear (Laboratórios para descontaminação e coleta de rejeitos radioativos)."
"ativ_perig_insal_00166","05.010","Descomissionamento de instalações nucleares e radioativas (Áreas de instalações nucleares e radioativas contaminadas e com rejeitos) que inclui: a) Todas descontaminações radioativas inerentes (Depósitos provisórios e definitivos de rejeitos radioativos); b) Gerenciamento dos rejeitos radioativos existentes, ou sejam: tratamento e acondicionamento dos rejeitos líquidos, sólidos, gasosos e aerossóis; transporte e deposição dos mesmos (Instalações para contenção de rejeitos radioativos. Instalações para asfaltamento de rejeitos radioativos. Instalações para cimentação de rejeitos radioativos)."
"ativ_perig_insal_00167","05.011","Descomissionamento de minas, moinhos e usinas de tratamento de minerais radioativos  (Tratamento de rejeitos minerais. Repositório de rejeitos naturais (bacia de contenção de rádio e outros radioisótopos). Deposição de gangas e rejeitos de mineração)."
