"id","codigo","nome"
"proc_diagn_0124","0122","Ácido perfluorooctanoico"
"proc_diagn_0125","0123","Ácido perfluorooctanossulfônico"
"proc_diagn_0126","0124","Ácido pirúvico"
"proc_diagn_0127","0125","Ácido S‐(3‐Cloro‐2‐hidroxipropil) mercaptúrico"
"proc_diagn_0128","0126","Ácido S(n‐Propil)mercaptúrico"
"proc_diagn_0129","0127","Ácido salicílico"
"proc_diagn_0130","0128","Ácido siálico"
"proc_diagn_0131","0129","Ácido tioglicólico"
"proc_diagn_0132","0130","Ácido trans, trans-mucônico"
"proc_diagn_0133","0131","Ácido trans‐3‐(2,2‐diclorovinil)‐ 2,2‐dimetilciclopropanocarboxilico"
"proc_diagn_0134","0132","Ácido trans‐crisantemum-dicarboxilico"
"proc_diagn_0135","0133","Ácido tricloroacético"
"proc_diagn_0136","0134","Ácido trifluoroacético"
"proc_diagn_0137","0135","Ácido úrico"
"proc_diagn_0138","0136","Ácido valproico"
"proc_diagn_0139","0137","Ácido vanilmandélico (VMA)"
"proc_diagn_0140","0138","Ácido β‐Hidroxietoxi acético"
"proc_diagn_0141","1400",Ácidos biliares"
"proc_diagn_0142","0139","Ácidos graxos livres"
"proc_diagn_0143","0140","Ácidos orgânicos (perfil quantitativo)"
"proc_diagn_0144","141","Acilcarnitinas (perfil qualitativo)"
"proc_diagn_0145","1401",Acilcarnitinas (perfil quantitativo)"
"proc_diagn_0146","142","Actinobacillus (pesquisa)"
"proc_diagn_0147","143","Actinomadura (pesquisa)"
"proc_diagn_0148","0144","Actinomyces (pesquisa)"
"proc_diagn_0149","0145","Adenilatoquinase"
"proc_diagn_0150","0146","Adenovírus, IgG"
"proc_diagn_0151","0147","Adenovírus, IgM"
"proc_diagn_0152","0148","Adrenocorticotrófico, hormônio (ACTH)"
"proc_diagn_0153","0149","Adutos de DNA (pesquisa)"
"proc_diagn_0154","0150","Adutos de proteínas (pesquisa)"
"proc_diagn_0155","0151","Aflatoxinas (pesquisa)"
"proc_diagn_0156","0152","Agente da doença crônica emaciante (pesquisa)"
"proc_diagn_0157","0153","Agente da Doença de Creutzfeldt-Jakob esporádica (pesquisa)"
"proc_diagn_0158","0154","Agente da Doença de Creutzfeldt-Jakob familiar (pesquisa)"
"proc_diagn_0159","0155","Agente da Doença de Creutzfeldt-Jakob iatrogênica (pesquisa)"
"proc_diagn_0160","0156","Agente da Doença de Creutzfeldt-Jakob variante (pesquisa)"
"proc_diagn_0161","0157","Agente da encefalopatia espongiforme bovina (BSE) (pesquisa)"
"proc_diagn_0162","0158","Agente da encefalopatia espongiforme bovina tipo-H (pesquisa)"
"proc_diagn_0163","0159","Agente da encefalopatia espongiforme em ungulados exóticos (pesquisa)"
"proc_diagn_0164","0160","Agente da encefalopatia espongiforme felina (pesquisa)"
"proc_diagn_0165","0161","Agente da insônia fatal esporádica (pesquisa)"
"proc_diagn_0166","0162","Agente da insônia fatal familiar de Gerstmann-Sträussler-Scheinker (pesquisa)"
"proc_diagn_0167","0163","Agente da Kuru (pesquisa)"
"proc_diagn_0168","0164","Agente da prionopatia- variante protease-resistente (pesquisa)"
"proc_diagn_0169","0165","Agente do tremor epizoótico (Scrapie disease) (pesquisa)"
"proc_diagn_0170","0166","Agente do tremor epizoótico (Scrapie disease) atípico (pesquisa)"
"proc_diagn_0171","0167","Ajellomyces (pesquisa)"
"proc_diagn_0172","0168","Albumina"
"proc_diagn_0173","0169","Albumina S‐Metilcisteína"
"proc_diagn_0174","0170","Alcaligenes (pesquisa)"
"proc_diagn_0175","0171","Alcaptonúria"
"proc_diagn_0176","0172","Aldolase"
"proc_diagn_0177","0173","Aldosterona"
"proc_diagn_0178","0174","Alérgenos - perfil antigênico (painel C/36 antígenos)"
"proc_diagn_0179","0175","Alfa-1 microglobulina na urina"
"proc_diagn_0180","0176","Alfa-1-antitripsina, dosagem no soro"
"proc_diagn_0181","0177","Alfa-1-glicoproteína ácida"
"proc_diagn_0182","0178","Alfa-2-antiplasmina, teste funcional"
"proc_diagn_0183","0179","Alfa-2-macroglobulina"
"proc_diagn_0184","0180","Alfa-amilase"
"proc_diagn_0185","0181","Alfa-fetoproteína"
"proc_diagn_0186","0182","Alfa-hexaclorociclo-hexano"
"proc_diagn_0187","0183","Alumínio plasmático"
"proc_diagn_0188","0184","Alumínio urinário"
"proc_diagn_0189","0185","Amebíase, IgG"
"proc_diagn_0190","0186","Amebíase, IgM"
"proc_diagn_0191","0187","Amilase"
"proc_diagn_0192","0188","Aminoácidos, fracionamento e quantificação"
"proc_diagn_0193","0189","Amiodarona"
"proc_diagn_0194","0190","Amitriptilina"
"proc_diagn_0195","0191","Amônia"
"proc_diagn_0196","0192","AMP cíclico"
"proc_diagn_0197","0193","Ancylostoma (pesquisa)"
"proc_diagn_0198","0194","Androstenediona"
"proc_diagn_0199","0195","Anfetaminas"
"proc_diagn_0200","0196","Angiostrongylus (pesquisa)"
"proc_diagn_0201","0197","Anilina sanguínea"
"proc_diagn_0202","0198","Anilina urinária"
"proc_diagn_0203","0199","Anilina-hemoglobina"
"proc_diagn_0204","0200","Anisakis (pesquisa)"
"proc_diagn_0205","0201","Anti-12-hidroxi-endrin urinário"
"proc_diagn_0206","0202","Anti-actina"
"proc_diagn_0207","0203","Antibiograma"
"proc_diagn_0208","0204","Antibióticos, dosagem no soro"
"proc_diagn_0209","0205","Anticandida - IgG e IgM"
"proc_diagn_0210","0206","Anticardiolipina - IgA"
"proc_diagn_0211","0207","Anticardiolipina - IgG"
"proc_diagn_0212","0208","Anticardiolipina - IgM"
"proc_diagn_0213","0209","Anticentrômero"
"proc_diagn_0214","0210","Anticoagulante lúpico"
"proc_diagn_0215","0211","Anticorpo anti A e B"
"proc_diagn_0216","0212","Anticorpo anti Saccharamyces - ASCA"
"proc_diagn_0217","0213","Anticorpo anti-DNAse B"
"proc_diagn_0218","0214","Anticorpo anti-hormônio do crescimento"
"proc_diagn_0219","0215","Anticorpo antimieloperoxidase, MPO"
"proc_diagn_0220","0216","Anticorpo anti-receptor de TSH (TRAB)"
"proc_diagn_0221","0217","Anticorpo antivírus da hepatite E"
"proc_diagn_0222","0218","Anticorpos antiendomisio - IgG, IgM, IgA"
"proc_diagn_0223","1402","Anticorpos naturais - isoaglutininas"
"proc_diagn_0224","0219","Anticorpos anti-ilhota de langherans"
"proc_diagn_0225","0220","Anticorpos anti-influenza A, IgG"
"proc_diagn_0226","0221","Anticorpos anti-influenza A, IgM"
"proc_diagn_0227","0222","Anticorpos anti-influenza B, IgG"
"proc_diagn_0228","0223","Anticorpos anti-influenza B, IgM"
"proc_diagn_0229","0224","Anticorpos antiinsulina"
"proc_diagn_0230","0225","Anticorpos antiplaquetários, citometria de fluxo"
"proc_diagn_0231","0226","Anticorpos antitireóide (tireoglobulina)"
"proc_diagn_0232","0227","Anticorpos irregulares"
"proc_diagn_0233","0228","Anticortex supra-renal"
"proc_diagn_0234","0229","Antidesoxiribonuclease B"
"proc_diagn_0235","0230","Anti-DMP"
"proc_diagn_0236","0231","Anti-DNA"
"proc_diagn_0237","0232","Antiescleroderma"
"proc_diagn_0238","0233","Antifígado"
"proc_diagn_0239","0234","Antígeno Austrália (HBSAG)"
"proc_diagn_0240","0235","Antígeno carcinoembriogênico (CEA)"
"proc_diagn_0241","0236","Antígeno de diferenciação celular"
"proc_diagn_0242","0237","Antígeno específico prostático livre (PSA livre)"
"proc_diagn_0243","0238","Antígeno específico prostático total (PSA)"
"proc_diagn_0244","0239","Antígenos fúngicos, pesquisa"
"proc_diagn_0245","0240","Antígenos metílicos solúveis do BCG"
"proc_diagn_0246","0241","Antigliadina (glúten) - IgA"
"proc_diagn_0247","0242","Antigliadina (glúten) - IgG"
"proc_diagn_0248","0243","Antigliadina (glúten) - IgM"
"proc_diagn_0249","0244","Anti-hialuronidase"
"proc_diagn_0250","0245","Anti-JO1"
"proc_diagn_0251","0246","Anti-LA/SSB"
"proc_diagn_0252","0247","Anti-LKM-1"
"proc_diagn_0253","0248","Antimembrana basal"
"proc_diagn_0254","0249","Antimicrossomal"
"proc_diagn_0255","0250","Antimitocondria"
"proc_diagn_0256","0251","Antimitocondria, M2"
"proc_diagn_0257","0252","Antimônio urinário"
"proc_diagn_0258","0253","Antimúsculo cardíaco"
"proc_diagn_0259","0254","Antimúsculo estriado"
"proc_diagn_0260","0255","Antimúsculo liso"
"proc_diagn_0261","0256","Antineutrófilos (anca) C"
"proc_diagn_0262","0257","Antineutrófilos (anca) P"
"proc_diagn_0263","0258","Antiparietal"
"proc_diagn_0264","0259","Antiperoxidase tireoideana"
"proc_diagn_0265","0260","Anti-RNP"
"proc_diagn_0266","0261","Anti-Ro/SSA"
"proc_diagn_0267","0262","Anti-Sm"
"proc_diagn_0268","0263","Anti-TPO"
"proc_diagn_0269","0264","Antitrombina III"
"proc_diagn_0270","0265","Antrax (pesquisa)"
"proc_diagn_0271","0266","Apolipoproteína A (Apo A)"
"proc_diagn_0272","0267","Apolipoproteína B (Apo B)"
"proc_diagn_0273","0268","Apolipoproteína E"
"proc_diagn_0274","0270","Arcanobacterium (pesquisa)"
"proc_diagn_0275","0271","Arsênico +III urinário"
"proc_diagn_0276","0272","Arsênico +V urinário"
"proc_diagn_0277","0273","Arsênico capilar"
"proc_diagn_0278","0274","Arsênico Inorgânico urinário"
"proc_diagn_0279","0275","Arsênio - metabólitos metilados urinários"
"proc_diagn_0280","0276","Ascaris (pesquisa)"
"proc_diagn_0281","0277","Aslo"
"proc_diagn_0282","0278","Aspergillus (pesquisa)"
"proc_diagn_0283","0279","Aspergilus, reação sorológica"
"proc_diagn_0284","0280","Ativador tissular de plasminogênio (TPA)"
"proc_diagn_0285","0281","Audiometria tonal ocupacional"
"proc_diagn_0286","0282","Audiometria de tronco cerebral (PEA) BERA"
"proc_diagn_0287","0283","Audiometria tonal limiar com testes de discriminação"
"proc_diagn_0288","0284","Audiometria vocal - pesquisa de limiar de discriminação"
"proc_diagn_0289","0285","Audiometria vocal - pesquisa de limiar de inteligibilidade"
"proc_diagn_0290","0286","Avaliação Clínica com ênfase Cardiocirculatória (Anamnese e Exame físico)"
"proc_diagn_0291","0287","Avaliação Clínica com ênfase Dermatológica (Anamnese e Exame físico)"
"proc_diagn_0292","0288","Avaliação Clínica com ênfase Gastrointestinal (Anamnese e Exame físico)"
"proc_diagn_0293","0289","Avaliação Clínica com ênfase Mental (Anamnese e Exame físico)"
"proc_diagn_0294","0290","Avaliação Clínica com ênfase Neurológca (Anamnese e Exame físico)"
"proc_diagn_0295","0291","Avaliação Clínica com ênfase Neurossensorial (Anamnese e Exame físico)"
"proc_diagn_0296","0292","Avaliação Clínica com ênfase Ortopédica (Anamnese e Exame físico)"
"proc_diagn_0297","0293","Avaliação Clínica com ênfase Respiratória (Anamnese e Exame físico)"
"proc_diagn_0298","0294","Avaliação Clínica com ênfase Urogenital (Anamnese e Exame físico)"
"proc_diagn_0299","0295","Avaliação Clínica Ocupacional (Anamnese e Exame físico)"
"proc_diagn_0300","0296","Avaliação da acuidade visual"
"proc_diagn_0301","0297","Avaliação da estereopsia"
"proc_diagn_0302","0298","Avaliação da visão de cores"
"proc_diagn_0303","0299","Avaliação do campo visual"
"proc_diagn_0304","0300","Avaliação Psicossocial"
"proc_diagn_0305","0301","Azida sódica, teste da"
"proc_diagn_0306","0302","B.A.A.R. (Ziehl ou fluorescência)"
"proc_diagn_0307","0303","Babesia (pesquisa)"
"proc_diagn_0308","0304","Bacillus (pesquisa)"
"proc_diagn_0309","0305","Bacterioscopia"
"proc_diagn_0310","0306","Bacteroides (pesquisa)"
"proc_diagn_0311","0307","Balantidium (pesquisa)"
"proc_diagn_0312","0308","Barbitúricos, antidepressivos tricíclicos"
"proc_diagn_0313","0309","Bário urinário"
"proc_diagn_0314","0310","Bartituratos"
"proc_diagn_0315","0311","Bartonella (pesquisa)"
"proc_diagn_0316","0312","Benzeno urinário"
"proc_diagn_0317","0313","Benzidina eritrocitária"
"proc_diagn_0318","0314","Benzidina urinária"
"proc_diagn_0319","0315","Benzodiazepínicos e similares"
"proc_diagn_0320","0316","Berílio urinário"
"proc_diagn_0321","0317","Beta mercapto-lactato-disulfidúria"
"proc_diagn_0322","0318","Beta-2-microglobulina"
"proc_diagn_0323","0319","Beta-glicuronidase"
"proc_diagn_0324","0320","Beta-hexaclorociclo-hexano"
"proc_diagn_0325","0321","Bilirrubinas (direta, indireta e total)"
"proc_diagn_0326","0322","Biotinidase atividade"
"proc_diagn_0327","0323","Bisfenol A (4,4-isopropiledenedifenol)"
"proc_diagn_0328","0324","Bismuto plasmático"
"proc_diagn_0329","0325","Bismuto urinário"
"proc_diagn_0330","0326","Blastocystis (pesquisa)"
"proc_diagn_0331","0327","Blastomicose, reação sorológica"
"proc_diagn_0332","0328","Blastomyces (pesquisa)"
"proc_diagn_0333","0329","Bocavirus humano (pesquisa)"
"proc_diagn_0334","0330","Boro"
"proc_diagn_0335","0331","Borrelia (pesquisa)"
"proc_diagn_0336","0332","Brachispira (pesquisa)"
"proc_diagn_0337","0333","Brometo"
"proc_diagn_0338","0334","Bromofós sanguíneo"
"proc_diagn_0339","0335","Bromofós urinário"
"proc_diagn_0340","0336","Brucela - IgG"
"proc_diagn_0341","0337","Brucela - IgM"
"proc_diagn_0342","0338","Brucela, prova rápida"
"proc_diagn_0343","0339","Brucella (pesquisa)"
"proc_diagn_0344","0340","Brugia (pesquisa)"
"proc_diagn_0345","0341","Bunyavírus germiston (pesquisa)"
"proc_diagn_0346","0342","Burkholderia (pesquisa)"
"proc_diagn_0347","0343","Buta-2-ona"
"proc_diagn_0348","0344","Butanol sanguíneo"
"proc_diagn_0349","0345","C1q"
"proc_diagn_0350","0346","C3 proativador"
"proc_diagn_0351","0347","C3A (fator B)"
"proc_diagn_0352","0348","CA 50"
"proc_diagn_0353","0349","CA-242"
"proc_diagn_0354","0350","CA-27-29"
"proc_diagn_0355","0351","Cádmio sanguíneo"
"proc_diagn_0356","0352","Cádmio urinário"
"proc_diagn_0357","0353","Cálcio"
"proc_diagn_0358","0354","Cálcio iônico"
"proc_diagn_0359","0355","Calcitonina"
"proc_diagn_0360","0356","Campylobacter (pesquisa)"
"proc_diagn_0361","0357","Campylobacter (pesquisa)"
"proc_diagn_0362","0358","Candida (pesquisa)"
"proc_diagn_0363","0359","Capacidade de fixação de ferro"
"proc_diagn_0364","0360","Capillaria (pesquisa)"
"proc_diagn_0365","0361","Carbendazim"
"proc_diagn_0366","0362","Carbamazepina"
"proc_diagn_0367","0363","Carbofuranfenol"
"proc_diagn_0368","0364","Carboxihemoglobina"
"proc_diagn_0369","0365","Cardiobacterium (pesquisa)"
"proc_diagn_0370","0366","Carnitina livre"
"proc_diagn_0371","0367","Carnitina total e frações"
"proc_diagn_0372","0368","Caroteno"
"proc_diagn_0373","0369","Catecolaminas"
"proc_diagn_0374","0370","Catecolaminas fracionadas - dopamina, epinefrina, norepinefrina na urina"
"proc_diagn_0375","0371","Caxumba, IgG"
"proc_diagn_0376","0372","Caxumba, IgM"
"proc_diagn_0377","0373","CEE vírus, pesquisa"
"proc_diagn_0378","0374","Células LE"
"proc_diagn_0379","0375","Ceruloplasmina"
"proc_diagn_0380","0376","Césio urinário"
"proc_diagn_0381","0377","Chagas IgG"
"proc_diagn_0382","0378","Chagas IgM"
"proc_diagn_0383","0379","Chlamydia - IgG"
"proc_diagn_0384","0380","Chlamydia - IgM"
"proc_diagn_0385","0381","Chlamydia, cultura"
"proc_diagn_0386","0382","Chlamydophila (pesquisa)"
"proc_diagn_0387","0383","Chlormequat"
"proc_diagn_0388","0384","Chumbo dietila"
"proc_diagn_0389","0385","Chumbo sanguíneo"
"proc_diagn_0390","0386","Chumbo total"
"proc_diagn_0391","0387","Chumbo urinário"
"proc_diagn_0392","0388","Cianeto (cianureto) sanguíneo"
"proc_diagn_0393","0389","Ciclofosfamida"
"proc_diagn_0394","0390","Ciclo-hexanodiol"
"proc_diagn_0395","0391","Ciclo-hexanol"
"proc_diagn_0396","0392","Ciclosporina"
"proc_diagn_0397","0393","Cisticercose, AC"
"proc_diagn_0398","0394","Cistinúria"
"proc_diagn_0399","0395","cis-δ4 tetrahidroftalimida (THPI)"
"proc_diagn_0400","0396","Citomegalovírus - shell vial"
"proc_diagn_0401","0397","Citomegalovírus IgG"
"proc_diagn_0402","0398","Citomegalovírus IgM"
"proc_diagn_0403","0399","Cladophialophora (pesquisa)"
"proc_diagn_0404","0400","Cladosporium (pesquisa)"
"proc_diagn_0405","0401","Clamídia, pesquisa"
"proc_diagn_0406","0402","Clearance de ácido úrico"
"proc_diagn_0407","0403","Clearance de creatinina"
"proc_diagn_0408","0404","Clearance de fosfato"
"proc_diagn_0409","0405","Clearance de uréia"
"proc_diagn_0410","0406","Clearance osmolar"
"proc_diagn_0411","0407","Clomipramina"
"proc_diagn_0412","0408","Clonorchis (pesquisa)"
"proc_diagn_0413","0409","Cloreto de metileno sanguíneo"
"proc_diagn_0414","0410","Cloro"
"proc_diagn_0415","0411","Clorofenol"
"proc_diagn_0416","0412","Clorofórmio"
"proc_diagn_0417","0413","Clostridium (pesquisa)"
"proc_diagn_0418","0414","Clostridium difficile, toxina A"
"proc_diagn_0419","0415","Coagulograma"
"proc_diagn_0420","0416","Cobalto sanguíneo"
"proc_diagn_0421","0417","Cobalto urinário"
"proc_diagn_0422","0418","Cobre sanguíneo"
"proc_diagn_0423","0419","Cobre urinário"
"proc_diagn_0424","0420","Cocaína"
"proc_diagn_0425","0421","Coccidioides (pesquisa)"
"proc_diagn_0426","0422","Cólera (pesquisa)"
"proc_diagn_0427","0423","Colesterol (HDL)"
"proc_diagn_0428","0424","Colesterol (LDL)"
"proc_diagn_0429","0425","Colesterol (VLDL)"
"proc_diagn_0430","0426","Colesterol total"
"proc_diagn_0431","0427","Complemento C2"
"proc_diagn_0432","0428","Complemento C3"
"proc_diagn_0433","0429","Complemento C4"
"proc_diagn_0434","0430","Complemento C5"
"proc_diagn_0435","0431","Complemento CH-100"
"proc_diagn_0436","0432","Complemento CH-50"
"proc_diagn_0437","0433","Composto S (11-desoxicortisol)"
"proc_diagn_0438","0434","Consumo de protrombina"
"proc_diagn_0439","0435","Contagem de eosinófilos"
"proc_diagn_0440","0436","Contagem sanguínea diferencial"
"proc_diagn_0441","0437","Contagem sedimentar de Addis"
"proc_diagn_0442","0438","Contracaecum (pesquisa)"
"proc_diagn_0443","0439","Coombs direto"
"proc_diagn_0444","0440","Coombs indireto"
"proc_diagn_0445","0441","Coprológico funcional (caracteres, pH, digestibilidade, amônia, ácidos orgânicos e interpretação)"
"proc_diagn_0446","0442","Coproporfirina III na urina"
"proc_diagn_0447","0443","Coproporfirinas"
"proc_diagn_0448","0444","Coronavírus (pesquisa)"
"proc_diagn_0449","0445","Coronavírus humano 229E (pesquisa)"
"proc_diagn_0450","0446","Coronavírus relacionado à MERS (pesquisa)"
"proc_diagn_0451","0447","Coronavírus relacionado à SARS (pesquisa)"
"proc_diagn_0452","0448","Corpos cetônicos na urina"
"proc_diagn_0453","0449","Corpúsculos de Donovani"
"proc_diagn_0454","0450","Cortisol"
"proc_diagn_0455","0451","Cortisol livre"
"proc_diagn_0456","0452","Corynebacterium (pesquisa)"
"proc_diagn_0457","0453","Cotinina"
"proc_diagn_0458","0454","Coxiella (pesquisa)"
"proc_diagn_0459","0455","Creatina"
"proc_diagn_0460","0456","Creatinina"
"proc_diagn_0461","0457","Creatino fosfoquinase - fração MB"
"proc_diagn_0462","0458","Creatino fosfoquinase total (CK)"
"proc_diagn_0463","0459","Cresol urinário"
"proc_diagn_0464","0460","Crioaglutinina"
"proc_diagn_0465","0461","Crioglobulinas"
"proc_diagn_0466","0462","Criptococo (tinta da China), pesquisa de"
"proc_diagn_0467","0463","Cromatografia de açúcares na urina"
"proc_diagn_0468","0464","Cromatografia de aminoácidos"
"proc_diagn_0469","0465","Cromo eritrocitário"
"proc_diagn_0470","0466","Cromo sanguíneo"
"proc_diagn_0471","0467","Cromo urinário"
